participant,sentence_num,condition,animal,word,RT,sentence,word_num,word_length,position,RT_categorical,RT_categotical,rating,frequency
Par_D,7,match,cat,ginger,184,The child told me that ginger cats are by far the cutest of them all.,6,6,not critical,long,normal,4.9,505413
Par_D,7,match,cat,cats,313,The child told me that ginger cats are by far the cutest of them all.,7,4,not critical,long,normal,4.9,459498
Par_D,7,match,cat,are,499,The child told me that ginger cats are by far the cutest of them all.,8,3,not critical,long,normal,4.9,291900
Par_D,7,match,cat,by,751,The child told me that ginger cats are by far the cutest of them all.,9,2,not critical,long,long,4.9,39147
Par_D,7,match,cat,far,748,The child told me that ginger cats are by far the cutest of them all.,10,3,not critical,long,long,4.9,6
Par_D,7,match,cat,the,305,The child told me that ginger cats are by far the cutest of them all.,11,3,not critical,long,normal,4.9,96938
Par_D,7,match,cat,cutest,313,The child told me that ginger cats are by far the cutest of them all.,12,6,not critical,long,normal,4.9,165536
Par_D,7,match,cat,of,609,The child told me that ginger cats are by far the cutest of them all.,13,2,not critical,long,long,4.9,5973437
Par_D,7,match,cat,them,355,The child told me that ginger cats are by far the cutest of them all.,14,4,not critical,long,normal,4.9,274124
Par_D,7,match,cat,all,632,The child told me that ginger cats are by far the cutest of them all.,15,3,not critical,long,long,4.9,2136923
Par_D,8,match,cat,a,426,A large tom cat was often seen hanging out near the butcher shop.,1,1,not critical,long,normal,4.3,2136923
Par_D,8,match,cat,large,6,A large tom cat was often seen hanging out near the butcher shop.,2,5,not critical,short,short,4.3,33965
Par_D,8,match,cat,tom,594,A large tom cat was often seen hanging out near the butcher shop.,3,3,not critical,long,long,4.3,5249
Par_D,8,match,cat,cat,589,A large tom cat was often seen hanging out near the butcher shop.,4,3,critical,long,long,4.3,3788
Par_D,8,match,cat,was,535,A large tom cat was often seen hanging out near the butcher shop.,5,3,not critical,long,long,4.3,344
Par_D,8,match,cat,often,237,A large tom cat was often seen hanging out near the butcher shop.,6,5,not critical,long,normal,4.3,36867
Par_D,8,match,cat,seen,612,A large tom cat was often seen hanging out near the butcher shop.,7,4,not critical,long,long,4.3,36014
Par_D,8,match,cat,hanging,417,A large tom cat was often seen hanging out near the butcher shop.,8,7,not critical,long,normal,4.3,2868
Par_D,8,match,cat,out,741,A large tom cat was often seen hanging out near the butcher shop.,9,3,not critical,long,long,4.3,27
Par_D,8,match,cat,near,735,A large tom cat was often seen hanging out near the butcher shop.,10,4,not critical,long,long,4.3,17606
Par_D,8,match,cat,the,551,A large tom cat was often seen hanging out near the butcher shop.,11,3,not critical,long,long,4.3,96938
Par_D,8,match,cat,butcher,403,A large tom cat was often seen hanging out near the butcher shop.,12,7,not critical,long,normal,4.3,842
Par_D,8,match,cat,shop,781,A large tom cat was often seen hanging out near the butcher shop.,13,4,not critical,long,long,4.3,10310
Par_E,4,match,cat,mary,630,Mary saw a beautiful Siamese cat on her way home from work.,1,4,not critical,long,long,4.8,6791
Par_E,4,match,cat,saw,792,Mary saw a beautiful Siamese cat on her way home from work.,2,3,not critical,long,long,4.8,24941
Par_E,4,match,cat,a,671,Mary saw a beautiful Siamese cat on her way home from work.,3,1,not critical,long,long,4.8,2136923
Par_E,4,match,cat,beautiful,498,Mary saw a beautiful Siamese cat on her way home from work.,4,9,not critical,long,normal,4.8,8307
Par_E,4,match,cat,siamese,359,Mary saw a beautiful Siamese cat on her way home from work.,5,7,not critical,long,normal,4.8,83
Par_E,4,match,cat,cat,675,Mary saw a beautiful Siamese cat on her way home from work.,6,3,critical,long,long,4.8,3788
Par_E,4,match,cat,on,774,Mary saw a beautiful Siamese cat on her way home from work.,7,2,not critical,long,long,4.8,717612
Par_E,4,match,cat,her,680,Mary saw a beautiful Siamese cat on her way home from work.,8,3,not critical,long,long,4.8,301315
Par_E,4,match,cat,way,728,Mary saw a beautiful Siamese cat on her way home from work.,9,3,not critical,long,long,4.8,94797
Par_E,4,match,cat,home,794,Mary saw a beautiful Siamese cat on her way home from work.,10,4,not critical,long,long,4.8,419572
Par_E,4,match,cat,from,629,Mary saw a beautiful Siamese cat on her way home from work.,11,4,not critical,long,long,4.8,88643
Par_E,4,match,cat,work,826,Mary saw a beautiful Siamese cat on her way home from work.,12,4,not critical,long,long,4.8,405
Par_E,5,match,cat,joshua,401,Joshua said that purring cats are one of the most relaxing things to him.,1,6,not critical,long,normal,5.3,193355
Par_E,5,match,cat,said,708,Joshua said that purring cats are one of the most relaxing things to him.,2,4,not critical,long,long,5.3,1108428
Par_E,5,match,cat,that,688,Joshua said that purring cats are one of the most relaxing things to him.,3,4,not critical,long,long,5.3,114
Par_E,5,match,cat,purring,508,Joshua said that purring cats are one of the most relaxing things to him.,4,7,not critical,long,long,5.3,1530
Par_E,5,match,cat,cats,605,Joshua said that purring cats are one of the most relaxing things to him.,5,4,not critical,long,long,5.3,459498
Par_E,5,match,cat,are,708,Joshua said that purring cats are one of the most relaxing things to him.,6,3,not critical,long,long,5.3,291900
Par_E,5,match,cat,one,640,Joshua said that purring cats are one of the most relaxing things to him.,7,3,not critical,long,long,5.3,3009801
Par_E,5,match,cat,of,822,Joshua said that purring cats are one of the most relaxing things to him.,8,2,not critical,long,long,5.3,5973437
Par_E,5,match,cat,the,128,Joshua said that purring cats are one of the most relaxing things to him.,9,3,not critical,long,normal,5.3,96938
Par_E,5,match,cat,most,213,Joshua said that purring cats are one of the most relaxing things to him.,10,4,not critical,long,normal,5.3,665
Par_E,5,match,cat,relaxing,259,Joshua said that purring cats are one of the most relaxing things to him.,11,8,not critical,long,normal,5.3,40472
Par_E,5,match,cat,things,140,Joshua said that purring cats are one of the most relaxing things to him.,12,6,not critical,long,normal,5.3,2565070
Par_E,5,match,cat,to,177,Joshua said that purring cats are one of the most relaxing things to him.,13,2,not critical,long,normal,5.3,152045
Par_E,5,match,cat,him,20,Joshua said that purring cats are one of the most relaxing things to him.,14,3,not critical,short,short,5.3,316902
Par_E,6,match,cat,there,40,There was a contented cat looking out from the bookstore window.,1,5,not critical,short,short,5.1,872620
Par_E,6,match,cat,was,239,There was a contented cat looking out from the bookstore window.,2,3,not critical,long,normal,5.1,344
Par_E,6,match,cat,a,104,There was a contented cat looking out from the bookstore window.,3,1,not critical,long,normal,5.1,2136923
Par_E,6,match,cat,contented,136,There was a contented cat looking out from the bookstore window.,4,9,not critical,long,normal,5.1,25102
Par_E,6,match,cat,cat,109,There was a contented cat looking out from the bookstore window.,5,3,critical,long,normal,5.1,3788
Par_E,6,match,cat,looking,324,There was a contented cat looking out from the bookstore window.,6,7,not critical,long,normal,5.1,194816
Par_E,6,match,cat,out,226,There was a contented cat looking out from the bookstore window.,7,3,not critical,long,normal,5.1,27
Par_E,6,match,cat,from,215,There was a contented cat looking out from the bookstore window.,8,4,not critical,long,normal,5.1,88643
Par_E,6,match,cat,the,219,There was a contented cat looking out from the bookstore window.,9,3,not critical,long,normal,5.1,96938
Par_E,6,match,cat,bookstore,260,There was a contented cat looking out from the bookstore window.,10,9,not critical,long,normal,5.1,9764
Par_E,6,match,cat,window,364,There was a contented cat looking out from the bookstore window.,11,6,not critical,long,normal,5.1,23486
Par_E,7,match,cat,the,128,The child told me that ginger cats are by far the cutest of them all.,1,3,not critical,long,normal,4.9,96938
Par_E,7,match,cat,child,354,The child told me that ginger cats are by far the cutest of them all.,2,5,not critical,long,normal,4.9,34970
Par_E,7,match,cat,told,212,The child told me that ginger cats are by far the cutest of them all.,3,4,not critical,long,normal,4.9,127872
Par_E,7,match,cat,me,135,The child told me that ginger cats are by far the cutest of them all.,4,2,not critical,long,normal,4.9,609
Par_E,7,match,cat,that,192,The child told me that ginger cats are by far the cutest of them all.,5,4,not critical,long,normal,4.9,114
Par_E,7,match,cat,ginger,284,The child told me that ginger cats are by far the cutest of them all.,6,6,not critical,long,normal,4.9,505413
Par_E,7,match,cat,cats,183,The child told me that ginger cats are by far the cutest of them all.,7,4,not critical,long,normal,4.9,459498
Par_E,7,match,cat,are,37,The child told me that ginger cats are by far the cutest of them all.,8,3,not critical,short,short,4.9,291900
Par_E,7,match,cat,by,149,The child told me that ginger cats are by far the cutest of them all.,9,2,not critical,long,normal,4.9,39147
Par_E,7,match,cat,far,154,The child told me that ginger cats are by far the cutest of them all.,10,3,not critical,long,normal,4.9,6
Par_E,7,match,cat,the,115,The child told me that ginger cats are by far the cutest of them all.,11,3,not critical,long,normal,4.9,96938
Par_E,7,match,cat,cutest,143,The child told me that ginger cats are by far the cutest of them all.,12,6,not critical,long,normal,4.9,165536
Par_E,7,match,cat,of,151,The child told me that ginger cats are by far the cutest of them all.,13,2,not critical,long,normal,4.9,5973437
Par_E,7,match,cat,them,20,The child told me that ginger cats are by far the cutest of them all.,14,4,not critical,short,short,4.9,274124
Par_E,7,match,cat,all,27,The child told me that ginger cats are by far the cutest of them all.,15,3,not critical,short,short,4.9,2136923
Par_E,8,match,cat,a,175,A large tom cat was often seen hanging out near the butcher shop.,1,1,not critical,long,normal,4.3,2136923
Par_E,8,match,cat,large,230,A large tom cat was often seen hanging out near the butcher shop.,2,5,not critical,long,normal,4.3,33965
Par_E,8,match,cat,tom,131,A large tom cat was often seen hanging out near the butcher shop.,3,3,not critical,long,normal,4.3,5249
Par_E,8,match,cat,cat,83,A large tom cat was often seen hanging out near the butcher shop.,4,3,critical,short,short,4.3,3788
Par_E,8,match,cat,was,122,A large tom cat was often seen hanging out near the butcher shop.,5,3,not critical,long,normal,4.3,344
Par_E,8,match,cat,often,182,A large tom cat was often seen hanging out near the butcher shop.,6,5,not critical,long,normal,4.3,36867
Par_E,8,match,cat,seen,139,A large tom cat was often seen hanging out near the butcher shop.,7,4,not critical,long,normal,4.3,36014
Par_E,8,match,cat,hanging,181,A large tom cat was often seen hanging out near the butcher shop.,8,7,not critical,long,normal,4.3,2868
Par_E,8,match,cat,out,222,A large tom cat was often seen hanging out near the butcher shop.,9,3,not critical,long,normal,4.3,27
Par_E,8,match,cat,near,245,A large tom cat was often seen hanging out near the butcher shop.,10,4,not critical,long,normal,4.3,17606
Par_E,8,match,cat,the,116,A large tom cat was often seen hanging out near the butcher shop.,11,3,not critical,long,normal,4.3,96938
Par_E,8,match,cat,butcher,274,A large tom cat was often seen hanging out near the butcher shop.,12,7,not critical,long,normal,4.3,842
Par_E,8,match,cat,shop,155,A large tom cat was often seen hanging out near the butcher shop.,13,4,not critical,long,normal,4.3,10310
Par_F,4,match,cat,mary,29,Mary saw a beautiful Siamese cat on her way home from work.,1,4,not critical,short,short,4.8,6791
Par_F,4,match,cat,saw,176,Mary saw a beautiful Siamese cat on her way home from work.,2,3,not critical,long,normal,4.8,24941
Par_F,4,match,cat,a,15,Mary saw a beautiful Siamese cat on her way home from work.,3,1,not critical,short,short,4.8,2136923
Par_F,4,match,cat,beautiful,247,Mary saw a beautiful Siamese cat on her way home from work.,4,9,not critical,long,normal,4.8,8307
Par_F,4,match,cat,siamese,153,Mary saw a beautiful Siamese cat on her way home from work.,5,7,not critical,long,normal,4.8,83
Par_F,4,match,cat,cat,90,Mary saw a beautiful Siamese cat on her way home from work.,6,3,critical,short,short,4.8,3788
Par_F,4,match,cat,on,294,Mary saw a beautiful Siamese cat on her way home from work.,7,2,not critical,long,normal,4.8,717612
Par_F,4,match,cat,her,75,Mary saw a beautiful Siamese cat on her way home from work.,8,3,not critical,short,short,4.8,301315
Par_F,4,match,cat,way,65,Mary saw a beautiful Siamese cat on her way home from work.,9,3,not critical,short,short,4.8,94797
Par_F,4,match,cat,home,19,Mary saw a beautiful Siamese cat on her way home from work.,10,4,not critical,short,short,4.8,419572
Par_F,4,match,cat,from,91,Mary saw a beautiful Siamese cat on her way home from work.,11,4,not critical,short,short,4.8,88643
Par_F,4,match,cat,work,162,Mary saw a beautiful Siamese cat on her way home from work.,12,4,not critical,long,normal,4.8,405
Par_F,5,match,cat,joshua,325,Joshua said that purring cats are one of the most relaxing things to him.,1,6,not critical,long,normal,5.3,193355
Par_F,5,match,cat,said,22,Joshua said that purring cats are one of the most relaxing things to him.,2,4,not critical,short,short,5.3,1108428
